arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,2,1000,0.4,0.00001951369400924505,0.5106128274674303,0.0008932366354478168,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,2,3000,0.4,0.00001888248165467996,0.5101707390034327,0.00086782997661506,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,1,0,0.3359273041555081,1.104138256913239,0.0009596349370700703,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,3,0.16,0.00907366252399874,0.6452799157728241,0.0015002263296895065,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,10,0.36,0.000008476458663485269,0.3584020960316406,0.0014041661502713343,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,30,0.4,0.0000059621218826542834,0.2848937850200002,0.0011651336221904923,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,100,0.4,0.000006342062032758662,0.2847193658228427,0.0016258038074218975,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,300,0.4,0.000005932371652845996,0.28581025149786715,0.0033304959794164153,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,1000,0.4,0.0000025039839195226217,0.28546926831810526,0.0015962045715638038,NaN,NaN
B_4f,64,0,0,1,4,317.5,25,9.92,4,-0.8,0.2,3,3000,0.4,0.00001564254574355218,0.29135891226140165,0.0010213751917955583,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,1,0,0.5993531492919792,1.1870600486177576,0.030926057578378314,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,3,0.02040816326530612,0.05746642567701128,0.551287385537259,0.03151183573199523,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,10,0.5918367346938775,0.00004618637935682052,0.022783594621985422,0.0005950894004636879,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,30,0.5918367346938775,1.6710952225238248e-18,1.1446853830136485e-14,9.589878162040903e-16,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,100,0.5918367346938775,7.305192247228774e-64,4.547230408041739e-60,1.0811970227699605e-60,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,300,0.5918367346938775,4.581731906688983e-195,1.0672594694322025e-189,6.203211475972865e-190,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,1000,0.5918367346938775,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,1,3000,0.5918367346938775,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,1,0,0.6300649495677509,1.219275255534612,0.044874662859003066,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,3,0.02040816326530612,0.0629416826058996,0.5776479608007982,0.03957939694694671,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,10,0.5102040816326531,0.000010843252435883863,0.0266603499419325,0.000708115070863557,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,30,0.5102040816326531,1.7639569280589583e-18,1.2906430409333185e-14,9.626453085422064e-16,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,100,0.5102040816326531,4.988576005574908e-64,4.9470436576208116e-60,9.188407117328274e-61,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,300,0.5102040816326531,9.999237422321314e-195,1.145797233041747e-189,6.282331526035733e-190,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,1000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,2,3000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,1,0,0.49296400578816424,1.0841452424136881,0.04081880217546969,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,3,0.061224489795918366,0.025907623195717086,0.44263186569519364,0.03248238340146274,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,10,0.5102040816326531,0.000001618932477077787,0.017184822236816492,0.0007987278365928283,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,30,0.5102040816326531,1.3741134479050338e-19,1.0241007839858178e-14,1.1036222787422295e-15,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,100,0.5102040816326531,2.9977215211970294e-65,4.202606540099499e-60,1.6464140616254795e-60,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,300,0.5102040816326531,9.737979567097673e-195,1.0636886119807465e-189,7.369464887952082e-190,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,1000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,1.8,-0.8,0.2,3,3000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,1,0,0.6680759397260736,1.323170251843039,0.03447208878956373,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,3,0.02040816326530612,0.09307200820375809,0.7806663085112505,0.04871466120879418,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,10,0.32653061224489793,0.0005803844979099501,0.18408440915067836,0.004482826888412945,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,30,0.5918367346938775,3.938353790798632e-12,1.0232606370918007e-7,1.7118936148080125e-8,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,100,0.5918367346938775,9.919510856090198e-52,5.435784715373975e-47,1.6307859725807596e-47,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,300,0.5918367346938775,6.002991681978035e-164,3.75814283127826e-159,3.2636954202392103e-159,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,1000,0.5918367346938775,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,1,3000,0.5918367346938775,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,1,0,0.7023092041281266,1.3590793058955148,0.05002006345480031,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,3,0.02040816326530612,0.10209395177553637,0.8188569540726618,0.06263277755089286,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,10,0.22448979591836735,0.00030701019911140876,0.21803098970449064,0.007194071927093348,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,30,0.5102040816326531,8.826538931975834e-12,2.904004989931179e-7,1.1822168181149001e-8,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,100,0.5102040816326531,5.579150730519178e-52,1.5127243561103722e-46,2.1672983143574666e-47,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,300,0.5102040816326531,2.703640850596878e-164,1.0642514262533874e-158,3.972261906436789e-159,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,1000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,2,3000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,1,0,0.549488046917091,1.2084550694038858,0.045499151300170786,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,3,0.061224489795918366,0.043799156344603775,0.6336459732487549,0.0502313636732312,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,10,0.32653061224489793,0.000004584582936703318,0.12832047763293566,0.005083906721799823,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,30,0.5102040816326531,1.599567119690601e-12,4.768871078627965e-8,6.554766992724127e-9,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,100,0.5102040816326531,2.6091004345402285e-52,2.5275134570184725e-47,2.9139019053280204e-48,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,300,0.5102040816326531,1.6064696324054591e-164,1.7885248213623976e-159,6.307842284123467e-160,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,1000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.2,-0.8,0.2,3,3000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,1,0,0.7367987301601672,1.459280455068321,0.03801812000074913,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,3,0.02040816326530612,0.13801768274371826,1.0348149587464932,0.06995011216998924,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,10,0.24489795918367346,0.0017273791948514716,0.4976014184188974,0.037494855703619254,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,30,0.32653061224489793,0.000044801728966739775,0.19688384595975408,0.002657635069146604,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,100,0.5918367346938775,8.913347603692068e-8,0.005843914180323455,0.0003291131201479665,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,300,0.5918367346938775,1.1739251871994436e-99,3.257588217197213e-94,1.4930551678557352e-94,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,1000,0.5918367346938775,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,1,3000,0.5918367346938775,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,1,0,0.7745534586885028,1.4988833562564183,0.055165464050597565,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,3,0.02040816326530612,0.15136936028579817,1.0859989971993282,0.091147962261709,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,10,0.1836734693877551,0.0013785621298713169,0.5733589033985803,0.03729764761883332,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,30,0.24489795918367346,0.00001734729726456598,0.2829780124842226,0.007422260031353907,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,100,0.4489795918367347,0.000002702440703255465,0.06586088306014441,0.00045157101810737086,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,300,0.5102040816326531,8.513375263197308e-43,6.520931157222123e-38,2.122769839603314e-38,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,1000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,2,3000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,1,0,0.606012088046018,1.3327648963940835,0.05017950042487181,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,3,0.061224489795918366,0.0674550223685011,0.8473302892693358,0.07215424146773436,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,10,0.30612244897959184,0.00003530166772749837,0.3506841601359256,0.04154699530544971,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,30,0.3469387755102041,0.000003870287857092195,0.14259504993503672,0.0024624463069629443,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,100,0.5102040816326531,7.432169846431756e-16,3.2336602784049384e-11,4.494411561316614e-12,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,300,0.5102040816326531,3.463748621109683e-114,6.73501421205734e-109,4.239256987301457e-109,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,1000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,2.6,-0.8,0.2,3,3000,0.5102040816326531,0,0,0,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,1,0,0.8055215205942615,1.5953906582936024,0.041564151211934526,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,3,0.02040816326530612,0.1919002229558753,1.3088511563797847,0.0952117615069175,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,10,0.12244897959183673,0.0033130020974314217,0.9044616587626554,0.22386719526722407,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,30,0.2857142857142857,0.002152826566644149,0.77353769684216,0.9269007327730104,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,100,0.32653061224489793,0.0016860961198118883,0.7720721051973185,1.4573400721976384,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,300,0.32653061224489793,0.001773782464235563,0.8174723512165172,1.7407068192527904,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,1000,0.3469387755102041,0.0014691577123801503,0.8471870462171881,1.9027549192734545,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,1,3000,0.3469387755102041,0.0008705652087989625,0.8460802301071353,2.0213489864423595,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,1,0,0.8467977132488779,1.638687406617321,0.06031086464639479,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,3,0.02040816326530612,0.21022754509015026,1.3739181487732122,0.12487798991222847,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,10,0.10204081632653061,0.003430711782729659,1.0218766939101251,0.13531491418671357,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,30,0.20408163265306123,0.00009396771215565033,0.8813786619247089,0.3498178974252149,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,100,0.2653061224489796,0.00014485851203171508,0.8827285327519091,1.2643840533989437,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,300,0.2653061224489796,0.00018971187312201462,0.9150865240658308,1.608680500137112,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,1000,0.2653061224489796,0.0003925144497155022,0.9234373451803414,1.8833640331683201,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,2,3000,0.2653061224489796,0.0004346113682926,0.942203735222322,1.914837574480457,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,1,0,0.6625361291749442,1.4570747233842811,0.054859849549572945,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,3,0.061224489795918366,0.09697643149819692,1.0795609338513297,0.09825006949869418,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,10,0.20408163265306123,0.00032169764149702756,0.6656079520459224,0.14625495878126543,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,30,0.32653061224489793,0.000028334167419655393,0.540354010384558,0.5586720203897054,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,100,0.3877551020408163,0.00003325168315561275,0.5726590213577585,1.444042708868364,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,300,0.3877551020408163,0.00003968294336123578,0.6024104494597329,1.827433965392,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,1000,0.3877551020408163,0.000029892764211275412,0.60450476934894,2.076209488602005,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3,-0.8,0.2,3,3000,0.3877551020408163,0.00005475834039377777,0.6065442686536524,2.0999989948871223,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,1,0,0.8914250086368792,1.7655284123252037,0.04599669022591634,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,3,0,0.2709084546831652,1.6736267713290967,0.1323841975353335,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,10,0.08163265306122448,0.00697699419125067,1.4854632121866094,0.6677896922945282,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,30,0.22448979591836735,0.0047675666551187535,1.4964960384875157,2.649599335311855,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,100,0.32653061224489793,0.0049047053109076855,1.4734571837617207,2.8726625537355615,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,300,0.3469387755102041,0.004949852428947967,1.5690327383157698,3.011243889612642,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,1000,0.3673469387755102,0.005161657965682695,1.553373438151551,2.9320514862765177,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,1,3000,0.3673469387755102,0.005476840226777005,1.5618947726704138,2.963302226195724,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,1,0,0.9371030314493488,1.813442469568451,0.06674261539114132,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,3,0,0.296159814954475,1.7570186701567678,0.17390167454120076,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,10,0.061224489795918366,0.008850536040630479,1.6557297382411684,0.4275317534382008,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,30,0.2653061224489796,0.004512445053455242,1.6361818236418615,2.3511629438501416,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,100,0.3469387755102041,0.005845766058278414,1.5712210578709769,2.8603471721550737,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,300,0.3877551020408163,0.0027686008923489673,1.7021931932691787,2.864706864790393,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,1000,0.42857142857142855,0.0032162430727960306,1.7149126795608876,2.8688161273168364,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,2,3000,0.4489795918367347,0.005512506236233329,1.7127628955244858,3.05738557107189,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,1,0,0.7331911805861029,1.612462007122029,0.060710285955449306,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,3,0.061224489795918366,0.14197754732714166,1.3909798093057626,0.13667938050033365,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,10,0.16326530612244897,0.0012323002126458642,1.15822455673775,0.5283370416487743,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,30,0.3673469387755102,0.00017558945844284649,1.1285275449659222,2.2277026887767035,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,100,0.4489795918367347,0.00022118484490632083,1.123255877182428,2.9622408983353474,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,300,0.5510204081632653,0.0006348285270638101,1.2124335496274241,2.9964068932621863,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,1000,0.5714285714285714,0.0009546909589454476,1.200715863759557,2.943948593893052,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,3.5,-0.8,0.2,3,3000,0.5918367346938775,0.0013073601622214284,1.169057315913296,3.06870606198197,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,1,0,0.9773284966794966,1.9356661663568058,0.05042922923989807,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,3,0,0.36162822642859765,2.05790761357461,0.17564619922558367,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,10,0.10204081632653061,0.01739784509838404,2.10173035426137,1.3496945321125366,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,30,0.24489795918367346,0.004143210560410947,2.2437474204654424,3.6687167320779386,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,100,0.3469387755102041,0.007683567942566855,2.285953896870901,4.040639552398313,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,300,0.3469387755102041,0.009231328566721637,2.317867236296934,3.942292153823756,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,1000,0.3673469387755102,0.02205361756513456,2.313999286933075,4.084684153329079,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,1,3000,0.3673469387755102,0.027944822461979005,2.329825798124213,3.9896265931357413,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,1,0,1.0274083496498179,1.9881975325195789,0.07317436613588779,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,3,0,0.3943746372033259,2.1604825065083197,0.22994395418224486,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,10,0.1836734693877551,0.02614896515576615,2.322030278456915,0.9871713321440241,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,30,0.32653061224489793,0.014211835874184665,2.3686462993764765,3.391331861765437,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,100,0.3673469387755102,0.011023880606282371,2.4015947911730704,3.5094356422016353,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,300,0.3877551020408163,0.006459992734636557,2.516033549849494,3.517909700590194,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,1000,0.4489795918367347,0.006152318486631921,2.453959175138132,3.5497736955885366,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,2,3000,0.4489795918367347,0.005186112863788894,2.4750554191364937,3.656243264314184,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,1,0,0.8038462319972608,1.767849290859775,0.06656072236132564,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,3,0.04081632653061224,0.19555250913317,1.7213084856638496,0.18144515066528497,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,10,0.24489795918367346,0.002967086174929462,1.6997677099963504,1.2812985814870335,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,30,0.40816326530612246,0.014709880966013675,1.7767464541481557,3.6863635023891286,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,100,0.5102040816326531,0.017195511658685384,1.8866240214409884,3.935789780916653,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,300,0.5306122448979592,0.003900437955672305,1.9971966042544884,4.035845498510502,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,1000,0.5306122448979592,0.014355010568947092,1.9890186110942067,3.970645268574125,NaN,NaN
B_4f,64,0,0,2,1,190.5,49,27.56,4,-0.8,0.2,3,3000,0.5306122448979592,0.026918985943121285,1.9775444706499496,3.914812807270466,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,1,0.027777777777777776,0.15004551488418058,1.099211533243064,0.013007146362854273,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,3,0.1388888888888889,0.001360454678111085,0.4626798995113549,0.011093658855496001,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,10,0.5555555555555556,0.000004742869830772882,0.02190740168445738,0.00004664548938384395,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,30,0.5555555555555556,5.706194858021253e-19,1.628128447333901e-14,8.716236365431698e-17,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,100,0.5555555555555556,3.5421570286539095e-65,6.310497847319238e-60,1.2860324370913213e-61,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,300,0.5555555555555556,9.103180738831011e-195,1.4580914377876611e-189,6.71115209336593e-191,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,1000,0.5555555555555556,0,0,0,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,1,3000,0.5555555555555556,0,0,0,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,2,1,0.05555555555555555,0.13918347746616425,0.9492132914029116,0.0211489340116198,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,2,3,0.3333333333333333,0.0008647341657300289,0.32877580234064324,0.011517054167028275,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,2,10,0.5833333333333334,9.083795901256163e-7,0.01269294684353021,0.00012584334054274393,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,2,30,0.5833333333333334,5.688402986253517e-20,8.327144858423292e-15,3.699320174638388e-16,NaN,NaN
B_4f,64,0,0,2,2,254,36,15.5,1.8,-0.8,0.2,2,100,0.5833333333333334,1.2953350263420358e-65,3.036290680478024e-60,3.5726899809646444e-61,NaN,NaN
